ori,state_fips,block_group_geoid,weight_share,bg_population_coverage_share,weight_share_basis,geometry_source_type,geometry_source_ref,footprint_note
UT0184000,49,490490032041,0.000856658720968,,activity_or_area,official_uta_gtfs_plus_station_inventory_plus_park_polygons,https://gtfsfeed.rideuta.com/GTFS.zip | https://www.rideuta.com/Rider-Info/Station-Addresses | https://www.rideuta.com/Rider-Info/Park-and-Ride-Lots | https://maps.rideuta.com/server/rest/services/Hosted/Park_and_Ride_Polygons/FeatureServer/0 | https://maps.rideuta.com/server/rest/services/Hosted/FrontRunnerStationsPlatformPolygons/FeatureServer/12,"Union of (1) active UTA GTFS route shapes on 2026-03-24 buffered 10 m for bus and 20 m for rail, (2) active GTFS stop points buffered 20 m, (3) official station-inventory geometries using exact FrontRunner platform polygons when available and otherwise 60 m buffers around matched GTFS station stop clusters, and (4) official non-LDS UTA park-and-ride / transit-center polygons from the UTA open-data Park_and_Ride_Polygons layer; shares use EPSG:5070 intersection area."
UT0184000,49,490490032042,0.000552379954819,,activity_or_area,official_uta_gtfs_plus_station_inventory_plus_park_polygons,https://gtfsfeed.rideuta.com/GTFS.zip | https://www.rideuta.com/Rider-Info/Station-Addresses | https://www.rideuta.com/Rider-Info/Park-and-Ride-Lots | https://maps.rideuta.com/server/rest/services/Hosted/Park_and_Ride_Polygons/FeatureServer/0 | https://maps.rideuta.com/server/rest/services/Hosted/FrontRunnerStationsPlatformPolygons/FeatureServer/12,"Union of (1) active UTA GTFS route shapes on 2026-03-24 buffered 10 m for bus and 20 m for rail, (2) active GTFS stop points buffered 20 m, (3) official station-inventory geometries using exact FrontRunner platform polygons when available and otherwise 60 m buffers around matched GTFS station stop clusters, and (4) official non-LDS UTA park-and-ride / transit-center polygons from the UTA open-data Park_and_Ride_Polygons layer; shares use EPSG:5070 intersection area."
UT0184000,49,490490032052,0.000131656830307,,activity_or_area,official_uta_gtfs_plus_station_inventory_plus_park_polygons,https://gtfsfeed.rideuta.com/GTFS.zip | https://www.rideuta.com/Rider-Info/Station-Addresses | https://www.rideuta.com/Rider-Info/Park-and-Ride-Lots | https://maps.rideuta.com/server/rest/services/Hosted/Park_and_Ride_Polygons/FeatureServer/0 | https://maps.rideuta.com/server/rest/services/Hosted/FrontRunnerStationsPlatformPolygons/FeatureServer/12,"Union of (1) active UTA GTFS route shapes on 2026-03-24 buffered 10 m for bus and 20 m for rail, (2) active GTFS stop points buffered 20 m, (3) official station-inventory geometries using exact FrontRunner platform polygons when available and otherwise 60 m buffers around matched GTFS station stop clusters, and (4) official non-LDS UTA park-and-ride / transit-center polygons from the UTA open-data Park_and_Ride_Polygons layer; shares use EPSG:5070 intersection area."
UT0184000,49,490490033011,0.000424433112047,,activity_or_area,official_uta_gtfs_plus_station_inventory_plus_park_polygons,https://gtfsfeed.rideuta.com/GTFS.zip | https://www.rideuta.com/Rider-Info/Station-Addresses | https://www.rideuta.com/Rider-Info/Park-and-Ride-Lots | https://maps.rideuta.com/server/rest/services/Hosted/Park_and_Ride_Polygons/FeatureServer/0 | https://maps.rideuta.com/server/rest/services/Hosted/FrontRunnerStationsPlatformPolygons/FeatureServer/12,"Union of (1) active UTA GTFS route shapes on 2026-03-24 buffered 10 m for bus and 20 m for rail, (2) active GTFS stop points buffered 20 m, (3) official station-inventory geometries using exact FrontRunner platform polygons when available and otherwise 60 m buffers around matched GTFS station stop clusters, and (4) official non-LDS UTA park-and-ride / transit-center polygons from the UTA open-data Park_and_Ride_Polygons layer; shares use EPSG:5070 intersection area."
UT0184000,49,490490033012,0.000614433174288,,activity_or_area,official_uta_gtfs_plus_station_inventory_plus_park_polygons,https://gtfsfeed.rideuta.com/GTFS.zip | https://www.rideuta.com/Rider-Info/Station-Addresses | https://www.rideuta.com/Rider-Info/Park-and-Ride-Lots | https://maps.rideuta.com/server/rest/services/Hosted/Park_and_Ride_Polygons/FeatureServer/0 | https://maps.rideuta.com/server/rest/services/Hosted/FrontRunnerStationsPlatformPolygons/FeatureServer/12,"Union of (1) active UTA GTFS route shapes on 2026-03-24 buffered 10 m for bus and 20 m for rail, (2) active GTFS stop points buffered 20 m, (3) official station-inventory geometries using exact FrontRunner platform polygons when available and otherwise 60 m buffers around matched GTFS station stop clusters, and (4) official non-LDS UTA park-and-ride / transit-center polygons from the UTA open-data Park_and_Ride_Polygons layer; shares use EPSG:5070 intersection area."
UT0184000,49,490490033021,0.001247484753961,,activity_or_area,official_uta_gtfs_plus_station_inventory_plus_park_polygons,https://gtfsfeed.rideuta.com/GTFS.zip | https://www.rideuta.com/Rider-Info/Station-Addresses | https://www.rideuta.com/Rider-Info/Park-and-Ride-Lots | https://maps.rideuta.com/server/rest/services/Hosted/Park_and_Ride_Polygons/FeatureServer/0 | https://maps.rideuta.com/server/rest/services/Hosted/FrontRunnerStationsPlatformPolygons/FeatureServer/12,"Union of (1) active UTA GTFS route shapes on 2026-03-24 buffered 10 m for bus and 20 m for rail, (2) active GTFS stop points buffered 20 m, (3) official station-inventory geometries using exact FrontRunner platform polygons when available and otherwise 60 m buffers around matched GTFS station stop clusters, and (4) official non-LDS UTA park-and-ride / transit-center polygons from the UTA open-data Park_and_Ride_Polygons layer; shares use EPSG:5070 intersection area."
UT0184000,49,490490033022,0.001212520578335,,activity_or_area,official_uta_gtfs_plus_station_inventory_plus_park_polygons,https://gtfsfeed.rideuta.com/GTFS.zip | https://www.rideuta.com/Rider-Info/Station-Addresses | https://www.rideuta.com/Rider-Info/Park-and-Ride-Lots | https://maps.rideuta.com/server/rest/services/Hosted/Park_and_Ride_Polygons/FeatureServer/0 | https://maps.rideuta.com/server/rest/services/Hosted/FrontRunnerStationsPlatformPolygons/FeatureServer/12,"Union of (1) active UTA GTFS route shapes on 2026-03-24 buffered 10 m for bus and 20 m for rail, (2) active GTFS stop points buffered 20 m, (3) official station-inventory geometries using exact FrontRunner platform polygons when available and otherwise 60 m buffers around matched GTFS station stop clusters, and (4) official non-LDS UTA park-and-ride / transit-center polygons from the UTA open-data Park_and_Ride_Polygons layer; shares use EPSG:5070 intersection area."
UT0184000,49,490490034011,0.002178203804965,,activity_or_area,official_uta_gtfs_plus_station_inventory_plus_park_polygons,https://gtfsfeed.rideuta.com/GTFS.zip | https://www.rideuta.com/Rider-Info/Station-Addresses | https://www.rideuta.com/Rider-Info/Park-and-Ride-Lots | https://maps.rideuta.com/server/rest/services/Hosted/Park_and_Ride_Polygons/FeatureServer/0 | https://maps.rideuta.com/server/rest/services/Hosted/FrontRunnerStationsPlatformPolygons/FeatureServer/12,"Union of (1) active UTA GTFS route shapes on 2026-03-24 buffered 10 m for bus and 20 m for rail, (2) active GTFS stop points buffered 20 m, (3) official station-inventory geometries using exact FrontRunner platform polygons when available and otherwise 60 m buffers around matched GTFS station stop clusters, and (4) official non-LDS UTA park-and-ride / transit-center polygons from the UTA open-data Park_and_Ride_Polygons layer; shares use EPSG:5070 intersection area."
UT0184000,49,490490034012,0.001213189215906,,activity_or_area,official_uta_gtfs_plus_station_inventory_plus_park_polygons,https://gtfsfeed.rideuta.com/GTFS.zip | https://www.rideuta.com/Rider-Info/Station-Addresses | https://www.rideuta.com/Rider-Info/Park-and-Ride-Lots | https://maps.rideuta.com/server/rest/services/Hosted/Park_and_Ride_Polygons/FeatureServer/0 | https://maps.rideuta.com/server/rest/services/Hosted/FrontRunnerStationsPlatformPolygons/FeatureServer/12,"Union of (1) active UTA GTFS route shapes on 2026-03-24 buffered 10 m for bus and 20 m for rail, (2) active GTFS stop points buffered 20 m, (3) official station-inventory geometries using exact FrontRunner platform polygons when available and otherwise 60 m buffers around matched GTFS station stop clusters, and (4) official non-LDS UTA park-and-ride / transit-center polygons from the UTA open-data Park_and_Ride_Polygons layer; shares use EPSG:5070 intersection area."
UT0184000,49,490490034013,0.000348690793168,,activity_or_area,official_uta_gtfs_plus_station_inventory_plus_park_polygons,https://gtfsfeed.rideuta.com/GTFS.zip | https://www.rideuta.com/Rider-Info/Station-Addresses | https://www.rideuta.com/Rider-Info/Park-and-Ride-Lots | https://maps.rideuta.com/server/rest/services/Hosted/Park_and_Ride_Polygons/FeatureServer/0 | https://maps.rideuta.com/server/rest/services/Hosted/FrontRunnerStationsPlatformPolygons/FeatureServer/12,"Union of (1) active UTA GTFS route shapes on 2026-03-24 buffered 10 m for bus and 20 m for rail, (2) active GTFS stop points buffered 20 m, (3) official station-inventory geometries using exact FrontRunner platform polygons when available and otherwise 60 m buffers around matched GTFS station stop clusters, and (4) official non-LDS UTA park-and-ride / transit-center polygons from the UTA open-data Park_and_Ride_Polygons layer; shares use EPSG:5070 intersection area."
UT0184000,49,490490034031,0.000655215785855,,activity_or_area,official_uta_gtfs_plus_station_inventory_plus_park_polygons,https://gtfsfeed.rideuta.com/GTFS.zip | https://www.rideuta.com/Rider-Info/Station-Addresses | https://www.rideuta.com/Rider-Info/Park-and-Ride-Lots | https://maps.rideuta.com/server/rest/services/Hosted/Park_and_Ride_Polygons/FeatureServer/0 | https://maps.rideuta.com/server/rest/services/Hosted/FrontRunnerStationsPlatformPolygons/FeatureServer/12,"Union of (1) active UTA GTFS route shapes on 2026-03-24 buffered 10 m for bus and 20 m for rail, (2) active GTFS stop points buffered 20 m, (3) official station-inventory geometries using exact FrontRunner platform polygons when available and otherwise 60 m buffers around matched GTFS station stop clusters, and (4) official non-LDS UTA park-and-ride / transit-center polygons from the UTA open-data Park_and_Ride_Polygons layer; shares use EPSG:5070 intersection area."
UT0184000,49,490490034032,0.001506037570291,,activity_or_area,official_uta_gtfs_plus_station_inventory_plus_park_polygons,https://gtfsfeed.rideuta.com/GTFS.zip | https://www.rideuta.com/Rider-Info/Station-Addresses | https://www.rideuta.com/Rider-Info/Park-and-Ride-Lots | https://maps.rideuta.com/server/rest/services/Hosted/Park_and_Ride_Polygons/FeatureServer/0 | https://maps.rideuta.com/server/rest/services/Hosted/FrontRunnerStationsPlatformPolygons/FeatureServer/12,"Union of (1) active UTA GTFS route shapes on 2026-03-24 buffered 10 m for bus and 20 m for rail, (2) active GTFS stop points buffered 20 m, (3) official station-inventory geometries using exact FrontRunner platform polygons when available and otherwise 60 m buffers around matched GTFS station stop clusters, and (4) official non-LDS UTA park-and-ride / transit-center polygons from the UTA open-data Park_and_Ride_Polygons layer; shares use EPSG:5070 intersection area."
UT0184000,49,490490034033,7.9730396326e-05,,activity_or_area,official_uta_gtfs_plus_station_inventory_plus_park_polygons,https://gtfsfeed.rideuta.com/GTFS.zip | https://www.rideuta.com/Rider-Info/Station-Addresses | https://www.rideuta.com/Rider-Info/Park-and-Ride-Lots | https://maps.rideuta.com/server/rest/services/Hosted/Park_and_Ride_Polygons/FeatureServer/0 | https://maps.rideuta.com/server/rest/services/Hosted/FrontRunnerStationsPlatformPolygons/FeatureServer/12,"Union of (1) active UTA GTFS route shapes on 2026-03-24 buffered 10 m for bus and 20 m for rail, (2) active GTFS stop points buffered 20 m, (3) official station-inventory geometries using exact FrontRunner platform polygons when available and otherwise 60 m buffers around matched GTFS station stop clusters, and (4) official non-LDS UTA park-and-ride / transit-center polygons from the UTA open-data Park_and_Ride_Polygons layer; shares use EPSG:5070 intersection area."
UT0184000,49,490490034034,0.000547996979896,,activity_or_area,official_uta_gtfs_plus_station_inventory_plus_park_polygons,https://gtfsfeed.rideuta.com/GTFS.zip | https://www.rideuta.com/Rider-Info/Station-Addresses | https://www.rideuta.com/Rider-Info/Park-and-Ride-Lots | https://maps.rideuta.com/server/rest/services/Hosted/Park_and_Ride_Polygons/FeatureServer/0 | https://maps.rideuta.com/server/rest/services/Hosted/FrontRunnerStationsPlatformPolygons/FeatureServer/12,"Union of (1) active UTA GTFS route shapes on 2026-03-24 buffered 10 m for bus and 20 m for rail, (2) active GTFS stop points buffered 20 m, (3) official station-inventory geometries using exact FrontRunner platform polygons when available and otherwise 60 m buffers around matched GTFS station stop clusters, and (4) official non-LDS UTA park-and-ride / transit-center polygons from the UTA open-data Park_and_Ride_Polygons layer; shares use EPSG:5070 intersection area."
UT0184000,49,490490034041,0.000125796622817,,activity_or_area,official_uta_gtfs_plus_station_inventory_plus_park_polygons,https://gtfsfeed.rideuta.com/GTFS.zip | https://www.rideuta.com/Rider-Info/Station-Addresses | https://www.rideuta.com/Rider-Info/Park-and-Ride-Lots | https://maps.rideuta.com/server/rest/services/Hosted/Park_and_Ride_Polygons/FeatureServer/0 | https://maps.rideuta.com/server/rest/services/Hosted/FrontRunnerStationsPlatformPolygons/FeatureServer/12,"Union of (1) active UTA GTFS route shapes on 2026-03-24 buffered 10 m for bus and 20 m for rail, (2) active GTFS stop points buffered 20 m, (3) official station-inventory geometries using exact FrontRunner platform polygons when available and otherwise 60 m buffers around matched GTFS station stop clusters, and (4) official non-LDS UTA park-and-ride / transit-center polygons from the UTA open-data Park_and_Ride_Polygons layer; shares use EPSG:5070 intersection area."
UT0184000,49,490490034042,2.4895153459e-05,,activity_or_area,official_uta_gtfs_plus_station_inventory_plus_park_polygons,https://gtfsfeed.rideuta.com/GTFS.zip | https://www.rideuta.com/Rider-Info/Station-Addresses | https://www.rideuta.com/Rider-Info/Park-and-Ride-Lots | https://maps.rideuta.com/server/rest/services/Hosted/Park_and_Ride_Polygons/FeatureServer/0 | https://maps.rideuta.com/server/rest/services/Hosted/FrontRunnerStationsPlatformPolygons/FeatureServer/12,"Union of (1) active UTA GTFS route shapes on 2026-03-24 buffered 10 m for bus and 20 m for rail, (2) active GTFS stop points buffered 20 m, (3) official station-inventory geometries using exact FrontRunner platform polygons when available and otherwise 60 m buffers around matched GTFS station stop clusters, and (4) official non-LDS UTA park-and-ride / transit-center polygons from the UTA open-data Park_and_Ride_Polygons layer; shares use EPSG:5070 intersection area."
UT0184000,49,490490034051,0.000461682789726,,activity_or_area,official_uta_gtfs_plus_station_inventory_plus_park_polygons,https://gtfsfeed.rideuta.com/GTFS.zip | https://www.rideuta.com/Rider-Info/Station-Addresses | https://www.rideuta.com/Rider-Info/Park-and-Ride-Lots | https://maps.rideuta.com/server/rest/services/Hosted/Park_and_Ride_Polygons/FeatureServer/0 | https://maps.rideuta.com/server/rest/services/Hosted/FrontRunnerStationsPlatformPolygons/FeatureServer/12,"Union of (1) active UTA GTFS route shapes on 2026-03-24 buffered 10 m for bus and 20 m for rail, (2) active GTFS stop points buffered 20 m, (3) official station-inventory geometries using exact FrontRunner platform polygons when available and otherwise 60 m buffers around matched GTFS station stop clusters, and (4) official non-LDS UTA park-and-ride / transit-center polygons from the UTA open-data Park_and_Ride_Polygons layer; shares use EPSG:5070 intersection area."
UT0184000,49,490490034053,5.6065824224e-05,,activity_or_area,official_uta_gtfs_plus_station_inventory_plus_park_polygons,https://gtfsfeed.rideuta.com/GTFS.zip | https://www.rideuta.com/Rider-Info/Station-Addresses | https://www.rideuta.com/Rider-Info/Park-and-Ride-Lots | https://maps.rideuta.com/server/rest/services/Hosted/Park_and_Ride_Polygons/FeatureServer/0 | https://maps.rideuta.com/server/rest/services/Hosted/FrontRunnerStationsPlatformPolygons/FeatureServer/12,"Union of (1) active UTA GTFS route shapes on 2026-03-24 buffered 10 m for bus and 20 m for rail, (2) active GTFS stop points buffered 20 m, (3) official station-inventory geometries using exact FrontRunner platform polygons when available and otherwise 60 m buffers around matched GTFS station stop clusters, and (4) official non-LDS UTA park-and-ride / transit-center polygons from the UTA open-data Park_and_Ride_Polygons layer; shares use EPSG:5070 intersection area."
UT0184000,49,490490101101,0.00022839735386,,activity_or_area,official_uta_gtfs_plus_station_inventory_plus_park_polygons,https://gtfsfeed.rideuta.com/GTFS.zip | https://www.rideuta.com/Rider-Info/Station-Addresses | https://www.rideuta.com/Rider-Info/Park-and-Ride-Lots | https://maps.rideuta.com/server/rest/services/Hosted/Park_and_Ride_Polygons/FeatureServer/0 | https://maps.rideuta.com/server/rest/services/Hosted/FrontRunnerStationsPlatformPolygons/FeatureServer/12,"Union of (1) active UTA GTFS route shapes on 2026-03-24 buffered 10 m for bus and 20 m for rail, (2) active GTFS stop points buffered 20 m, (3) official station-inventory geometries using exact FrontRunner platform polygons when available and otherwise 60 m buffers around matched GTFS station stop clusters, and (4) official non-LDS UTA park-and-ride / transit-center polygons from the UTA open-data Park_and_Ride_Polygons layer; shares use EPSG:5070 intersection area."
UT0184000,49,490490101191,3.9560271869e-05,,activity_or_area,official_uta_gtfs_plus_station_inventory_plus_park_polygons,https://gtfsfeed.rideuta.com/GTFS.zip | https://www.rideuta.com/Rider-Info/Station-Addresses | https://www.rideuta.com/Rider-Info/Park-and-Ride-Lots | https://maps.rideuta.com/server/rest/services/Hosted/Park_and_Ride_Polygons/FeatureServer/0 | https://maps.rideuta.com/server/rest/services/Hosted/FrontRunnerStationsPlatformPolygons/FeatureServer/12,"Union of (1) active UTA GTFS route shapes on 2026-03-24 buffered 10 m for bus and 20 m for rail, (2) active GTFS stop points buffered 20 m, (3) official station-inventory geometries using exact FrontRunner platform polygons when available and otherwise 60 m buffers around matched GTFS station stop clusters, and (4) official non-LDS UTA park-and-ride / transit-center polygons from the UTA open-data Park_and_Ride_Polygons layer; shares use EPSG:5070 intersection area."
UT0184000,49,490490101193,0.00042344100178,,activity_or_area,official_uta_gtfs_plus_station_inventory_plus_park_polygons,https://gtfsfeed.rideuta.com/GTFS.zip | https://www.rideuta.com/Rider-Info/Station-Addresses | https://www.rideuta.com/Rider-Info/Park-and-Ride-Lots | https://maps.rideuta.com/server/rest/services/Hosted/Park_and_Ride_Polygons/FeatureServer/0 | https://maps.rideuta.com/server/rest/services/Hosted/FrontRunnerStationsPlatformPolygons/FeatureServer/12,"Union of (1) active UTA GTFS route shapes on 2026-03-24 buffered 10 m for bus and 20 m for rail, (2) active GTFS stop points buffered 20 m, (3) official station-inventory geometries using exact FrontRunner platform polygons when available and otherwise 60 m buffers around matched GTFS station stop clusters, and (4) official non-LDS UTA park-and-ride / transit-center polygons from the UTA open-data Park_and_Ride_Polygons layer; shares use EPSG:5070 intersection area."
UT0184000,49,490490101201,0.00054618034024,,activity_or_area,official_uta_gtfs_plus_station_inventory_plus_park_polygons,https://gtfsfeed.rideuta.com/GTFS.zip | https://www.rideuta.com/Rider-Info/Station-Addresses | https://www.rideuta.com/Rider-Info/Park-and-Ride-Lots | https://maps.rideuta.com/server/rest/services/Hosted/Park_and_Ride_Polygons/FeatureServer/0 | https://maps.rideuta.com/server/rest/services/Hosted/FrontRunnerStationsPlatformPolygons/FeatureServer/12,"Union of (1) active UTA GTFS route shapes on 2026-03-24 buffered 10 m for bus and 20 m for rail, (2) active GTFS stop points buffered 20 m, (3) official station-inventory geometries using exact FrontRunner platform polygons when available and otherwise 60 m buffers around matched GTFS station stop clusters, and (4) official non-LDS UTA park-and-ride / transit-center polygons from the UTA open-data Park_and_Ride_Polygons layer; shares use EPSG:5070 intersection area."
UT0184000,49,490490101202,0.000375585012323,,activity_or_area,official_uta_gtfs_plus_station_inventory_plus_park_polygons,https://gtfsfeed.rideuta.com/GTFS.zip | https://www.rideuta.com/Rider-Info/Station-Addresses | https://www.rideuta.com/Rider-Info/Park-and-Ride-Lots | https://maps.rideuta.com/server/rest/services/Hosted/Park_and_Ride_Polygons/FeatureServer/0 | https://maps.rideuta.com/server/rest/services/Hosted/FrontRunnerStationsPlatformPolygons/FeatureServer/12,"Union of (1) active UTA GTFS route shapes on 2026-03-24 buffered 10 m for bus and 20 m for rail, (2) active GTFS stop points buffered 20 m, (3) official station-inventory geometries using exact FrontRunner platform polygons when available and otherwise 60 m buffers around matched GTFS station stop clusters, and (4) official non-LDS UTA park-and-ride / transit-center polygons from the UTA open-data Park_and_Ride_Polygons layer; shares use EPSG:5070 intersection area."
UT0184000,49,490490101203,7.6269673117e-05,,activity_or_area,official_uta_gtfs_plus_station_inventory_plus_park_polygons,https://gtfsfeed.rideuta.com/GTFS.zip | https://www.rideuta.com/Rider-Info/Station-Addresses | https://www.rideuta.com/Rider-Info/Park-and-Ride-Lots | https://maps.rideuta.com/server/rest/services/Hosted/Park_and_Ride_Polygons/FeatureServer/0 | https://maps.rideuta.com/server/rest/services/Hosted/FrontRunnerStationsPlatformPolygons/FeatureServer/12,"Union of (1) active UTA GTFS route shapes on 2026-03-24 buffered 10 m for bus and 20 m for rail, (2) active GTFS stop points buffered 20 m, (3) official station-inventory geometries using exact FrontRunner platform polygons when available and otherwise 60 m buffers around matched GTFS station stop clusters, and (4) official non-LDS UTA park-and-ride / transit-center polygons from the UTA open-data Park_and_Ride_Polygons layer; shares use EPSG:5070 intersection area."
UT0184000,49,490490101211,0.000588812566903,,activity_or_area,official_uta_gtfs_plus_station_inventory_plus_park_polygons,https://gtfsfeed.rideuta.com/GTFS.zip | https://www.rideuta.com/Rider-Info/Station-Addresses | https://www.rideuta.com/Rider-Info/Park-and-Ride-Lots | https://maps.rideuta.com/server/rest/services/Hosted/Park_and_Ride_Polygons/FeatureServer/0 | https://maps.rideuta.com/server/rest/services/Hosted/FrontRunnerStationsPlatformPolygons/FeatureServer/12,"Union of (1) active UTA GTFS route shapes on 2026-03-24 buffered 10 m for bus and 20 m for rail, (2) active GTFS stop points buffered 20 m, (3) official station-inventory geometries using exact FrontRunner platform polygons when available and otherwise 60 m buffers around matched GTFS station stop clusters, and (4) official non-LDS UTA park-and-ride / transit-center polygons from the UTA open-data Park_and_Ride_Polygons layer; shares use EPSG:5070 intersection area."
UT0184000,49,490490101212,4.4350478415e-05,,activity_or_area,official_uta_gtfs_plus_station_inventory_plus_park_polygons,https://gtfsfeed.rideuta.com/GTFS.zip | https://www.rideuta.com/Rider-Info/Station-Addresses | https://www.rideuta.com/Rider-Info/Park-and-Ride-Lots | https://maps.rideuta.com/server/rest/services/Hosted/Park_and_Ride_Polygons/FeatureServer/0 | https://maps.rideuta.com/server/rest/services/Hosted/FrontRunnerStationsPlatformPolygons/FeatureServer/12,"Union of (1) active UTA GTFS route shapes on 2026-03-24 buffered 10 m for bus and 20 m for rail, (2) active GTFS stop points buffered 20 m, (3) official station-inventory geometries using exact FrontRunner platform polygons when available and otherwise 60 m buffers around matched GTFS station stop clusters, and (4) official non-LDS UTA park-and-ride / transit-center polygons from the UTA open-data Park_and_Ride_Polygons layer; shares use EPSG:5070 intersection area."
UT0184000,49,490490101222,2.70429056e-06,,activity_or_area,official_uta_gtfs_plus_station_inventory_plus_park_polygons,https://gtfsfeed.rideuta.com/GTFS.zip | https://www.rideuta.com/Rider-Info/Station-Addresses | https://www.rideuta.com/Rider-Info/Park-and-Ride-Lots | https://maps.rideuta.com/server/rest/services/Hosted/Park_and_Ride_Polygons/FeatureServer/0 | https://maps.rideuta.com/server/rest/services/Hosted/FrontRunnerStationsPlatformPolygons/FeatureServer/12,"Union of (1) active UTA GTFS route shapes on 2026-03-24 buffered 10 m for bus and 20 m for rail, (2) active GTFS stop points buffered 20 m, (3) official station-inventory geometries using exact FrontRunner platform polygons when available and otherwise 60 m buffers around matched GTFS station stop clusters, and (4) official non-LDS UTA park-and-ride / transit-center polygons from the UTA open-data Park_and_Ride_Polygons layer; shares use EPSG:5070 intersection area."
UT0184000,49,490490101231,0.000534554467302,,activity_or_area,official_uta_gtfs_plus_station_inventory_plus_park_polygons,https://gtfsfeed.rideuta.com/GTFS.zip | https://www.rideuta.com/Rider-Info/Station-Addresses | https://www.rideuta.com/Rider-Info/Park-and-Ride-Lots | https://maps.rideuta.com/server/rest/services/Hosted/Park_and_Ride_Polygons/FeatureServer/0 | https://maps.rideuta.com/server/rest/services/Hosted/FrontRunnerStationsPlatformPolygons/FeatureServer/12,"Union of (1) active UTA GTFS route shapes on 2026-03-24 buffered 10 m for bus and 20 m for rail, (2) active GTFS stop points buffered 20 m, (3) official station-inventory geometries using exact FrontRunner platform polygons when available and otherwise 60 m buffers around matched GTFS station stop clusters, and (4) official non-LDS UTA park-and-ride / transit-center polygons from the UTA open-data Park_and_Ride_Polygons layer; shares use EPSG:5070 intersection area."
UT0184000,49,490490101232,0.000396422507414,,activity_or_area,official_uta_gtfs_plus_station_inventory_plus_park_polygons,https://gtfsfeed.rideuta.com/GTFS.zip | https://www.rideuta.com/Rider-Info/Station-Addresses | https://www.rideuta.com/Rider-Info/Park-and-Ride-Lots | https://maps.rideuta.com/server/rest/services/Hosted/Park_and_Ride_Polygons/FeatureServer/0 | https://maps.rideuta.com/server/rest/services/Hosted/FrontRunnerStationsPlatformPolygons/FeatureServer/12,"Union of (1) active UTA GTFS route shapes on 2026-03-24 buffered 10 m for bus and 20 m for rail, (2) active GTFS stop points buffered 20 m, (3) official station-inventory geometries using exact FrontRunner platform polygons when available and otherwise 60 m buffers around matched GTFS station stop clusters, and (4) official non-LDS UTA park-and-ride / transit-center polygons from the UTA open-data Park_and_Ride_Polygons layer; shares use EPSG:5070 intersection area."
UT0184000,49,490490101233,0.000361469250985,,activity_or_area,official_uta_gtfs_plus_station_inventory_plus_park_polygons,https://gtfsfeed.rideuta.com/GTFS.zip | https://www.rideuta.com/Rider-Info/Station-Addresses | https://www.rideuta.com/Rider-Info/Park-and-Ride-Lots | https://maps.rideuta.com/server/rest/services/Hosted/Park_and_Ride_Polygons/FeatureServer/0 | https://maps.rideuta.com/server/rest/services/Hosted/FrontRunnerStationsPlatformPolygons/FeatureServer/12,"Union of (1) active UTA GTFS route shapes on 2026-03-24 buffered 10 m for bus and 20 m for rail, (2) active GTFS stop points buffered 20 m, (3) official station-inventory geometries using exact FrontRunner platform polygons when available and otherwise 60 m buffers around matched GTFS station stop clusters, and (4) official non-LDS UTA park-and-ride / transit-center polygons from the UTA open-data Park_and_Ride_Polygons layer; shares use EPSG:5070 intersection area."
UT0184000,49,490490101241,0.000106775200788,,activity_or_area,official_uta_gtfs_plus_station_inventory_plus_park_polygons,https://gtfsfeed.rideuta.com/GTFS.zip | https://www.rideuta.com/Rider-Info/Station-Addresses | https://www.rideuta.com/Rider-Info/Park-and-Ride-Lots | https://maps.rideuta.com/server/rest/services/Hosted/Park_and_Ride_Polygons/FeatureServer/0 | https://maps.rideuta.com/server/rest/services/Hosted/FrontRunnerStationsPlatformPolygons/FeatureServer/12,"Union of (1) active UTA GTFS route shapes on 2026-03-24 buffered 10 m for bus and 20 m for rail, (2) active GTFS stop points buffered 20 m, (3) official station-inventory geometries using exact FrontRunner platform polygons when available and otherwise 60 m buffers around matched GTFS station stop clusters, and (4) official non-LDS UTA park-and-ride / transit-center polygons from the UTA open-data Park_and_Ride_Polygons layer; shares use EPSG:5070 intersection area."
UT0184000,49,490490101242,0.00145053986619,,activity_or_area,official_uta_gtfs_plus_station_inventory_plus_park_polygons,https://gtfsfeed.rideuta.com/GTFS.zip | https://www.rideuta.com/Rider-Info/Station-Addresses | https://www.rideuta.com/Rider-Info/Park-and-Ride-Lots | https://maps.rideuta.com/server/rest/services/Hosted/Park_and_Ride_Polygons/FeatureServer/0 | https://maps.rideuta.com/server/rest/services/Hosted/FrontRunnerStationsPlatformPolygons/FeatureServer/12,"Union of (1) active UTA GTFS route shapes on 2026-03-24 buffered 10 m for bus and 20 m for rail, (2) active GTFS stop points buffered 20 m, (3) official station-inventory geometries using exact FrontRunner platform polygons when available and otherwise 60 m buffers around matched GTFS station stop clusters, and (4) official non-LDS UTA park-and-ride / transit-center polygons from the UTA open-data Park_and_Ride_Polygons layer; shares use EPSG:5070 intersection area."
