ori,state_fips,block_group_geoid,weight_share,geometry_source_type,geometry_source_ref,footprint_note
MA0096200,25,250250008071,0.000839991144505454,official_harvard_scope_plus_massgis_parcel_hybrid_footprint,HUPD Clery Geography Maps page; Harvard Facilities FeatureServer layer 8; Harvard HUGreenSpace VectorTileServer; MassGIS Level 3 Parcels FeatureServer layer 1,"Massachusetts-only Harvard footprint built as a hybrid of official Harvard/HUPD campus geography and MassGIS parcel envelopes: urban Cambridge/Allston/Longwood/Somerville/Arnold clusters use Harvard facilities, official landscaped-ground polygons, and Harvard-owner parcel envelopes near official facilities; Bedford, Concord, Carlisle, and Petersham use Harvard-owned MassGIS parcels consistent with official Concord Field Station and Harvard Forest scope. Foreign campuses and generic surrounding city territory are excluded."
MA0096200,25,250250102052,0.0001962557081920623,official_harvard_scope_plus_massgis_parcel_hybrid_footprint,HUPD Clery Geography Maps page; Harvard Facilities FeatureServer layer 8; Harvard HUGreenSpace VectorTileServer; MassGIS Level 3 Parcels FeatureServer layer 1,"Massachusetts-only Harvard footprint built as a hybrid of official Harvard/HUPD campus geography and MassGIS parcel envelopes: urban Cambridge/Allston/Longwood/Somerville/Arnold clusters use Harvard facilities, official landscaped-ground polygons, and Harvard-owner parcel envelopes near official facilities; Bedford, Concord, Carlisle, and Petersham use Harvard-owned MassGIS parcels consistent with official Concord Field Station and Harvard Forest scope. Foreign campuses and generic surrounding city territory are excluded."
MA0096200,25,250250102053,0.0004480758327377084,official_harvard_scope_plus_massgis_parcel_hybrid_footprint,HUPD Clery Geography Maps page; Harvard Facilities FeatureServer layer 8; Harvard HUGreenSpace VectorTileServer; MassGIS Level 3 Parcels FeatureServer layer 1,"Massachusetts-only Harvard footprint built as a hybrid of official Harvard/HUPD campus geography and MassGIS parcel envelopes: urban Cambridge/Allston/Longwood/Somerville/Arnold clusters use Harvard facilities, official landscaped-ground polygons, and Harvard-owner parcel envelopes near official facilities; Bedford, Concord, Carlisle, and Petersham use Harvard-owned MassGIS parcels consistent with official Concord Field Station and Harvard Forest scope. Foreign campuses and generic surrounding city territory are excluded."
MA0096200,25,250250103002,0.001212127764414817,official_harvard_scope_plus_massgis_parcel_hybrid_footprint,HUPD Clery Geography Maps page; Harvard Facilities FeatureServer layer 8; Harvard HUGreenSpace VectorTileServer; MassGIS Level 3 Parcels FeatureServer layer 1,"Massachusetts-only Harvard footprint built as a hybrid of official Harvard/HUPD campus geography and MassGIS parcel envelopes: urban Cambridge/Allston/Longwood/Somerville/Arnold clusters use Harvard facilities, official landscaped-ground polygons, and Harvard-owner parcel envelopes near official facilities; Bedford, Concord, Carlisle, and Petersham use Harvard-owned MassGIS parcels consistent with official Concord Field Station and Harvard Forest scope. Foreign campuses and generic surrounding city territory are excluded."
MA0096200,25,250250810011,1.042415009071833e-05,official_harvard_scope_plus_massgis_parcel_hybrid_footprint,HUPD Clery Geography Maps page; Harvard Facilities FeatureServer layer 8; Harvard HUGreenSpace VectorTileServer; MassGIS Level 3 Parcels FeatureServer layer 1,"Massachusetts-only Harvard footprint built as a hybrid of official Harvard/HUPD campus geography and MassGIS parcel envelopes: urban Cambridge/Allston/Longwood/Somerville/Arnold clusters use Harvard facilities, official landscaped-ground polygons, and Harvard-owner parcel envelopes near official facilities; Bedford, Concord, Carlisle, and Petersham use Harvard-owned MassGIS parcels consistent with official Concord Field Station and Harvard Forest scope. Foreign campuses and generic surrounding city territory are excluded."
MA0096200,25,250250810014,0.0002520495626865101,official_harvard_scope_plus_massgis_parcel_hybrid_footprint,HUPD Clery Geography Maps page; Harvard Facilities FeatureServer layer 8; Harvard HUGreenSpace VectorTileServer; MassGIS Level 3 Parcels FeatureServer layer 1,"Massachusetts-only Harvard footprint built as a hybrid of official Harvard/HUPD campus geography and MassGIS parcel envelopes: urban Cambridge/Allston/Longwood/Somerville/Arnold clusters use Harvard facilities, official landscaped-ground polygons, and Harvard-owner parcel envelopes near official facilities; Bedford, Concord, Carlisle, and Petersham use Harvard-owned MassGIS parcels consistent with official Concord Field Station and Harvard Forest scope. Foreign campuses and generic surrounding city territory are excluded."
MA0096200,25,250250810015,0.003097222659136244,official_harvard_scope_plus_massgis_parcel_hybrid_footprint,HUPD Clery Geography Maps page; Harvard Facilities FeatureServer layer 8; Harvard HUGreenSpace VectorTileServer; MassGIS Level 3 Parcels FeatureServer layer 1,"Massachusetts-only Harvard footprint built as a hybrid of official Harvard/HUPD campus geography and MassGIS parcel envelopes: urban Cambridge/Allston/Longwood/Somerville/Arnold clusters use Harvard facilities, official landscaped-ground polygons, and Harvard-owner parcel envelopes near official facilities; Bedford, Concord, Carlisle, and Petersham use Harvard-owned MassGIS parcels consistent with official Concord Field Station and Harvard Forest scope. Foreign campuses and generic surrounding city territory are excluded."
MA0096200,25,250251106074,0.003109909004667657,official_harvard_scope_plus_massgis_parcel_hybrid_footprint,HUPD Clery Geography Maps page; Harvard Facilities FeatureServer layer 8; Harvard HUGreenSpace VectorTileServer; MassGIS Level 3 Parcels FeatureServer layer 1,"Massachusetts-only Harvard footprint built as a hybrid of official Harvard/HUPD campus geography and MassGIS parcel envelopes: urban Cambridge/Allston/Longwood/Somerville/Arnold clusters use Harvard facilities, official landscaped-ground polygons, and Harvard-owner parcel envelopes near official facilities; Bedford, Concord, Carlisle, and Petersham use Harvard-owned MassGIS parcels consistent with official Concord Field Station and Harvard Forest scope. Foreign campuses and generic surrounding city territory are excluded."
MA0096200,25,250251201042,0.0001217893829719991,official_harvard_scope_plus_massgis_parcel_hybrid_footprint,HUPD Clery Geography Maps page; Harvard Facilities FeatureServer layer 8; Harvard HUGreenSpace VectorTileServer; MassGIS Level 3 Parcels FeatureServer layer 1,"Massachusetts-only Harvard footprint built as a hybrid of official Harvard/HUPD campus geography and MassGIS parcel envelopes: urban Cambridge/Allston/Longwood/Somerville/Arnold clusters use Harvard facilities, official landscaped-ground polygons, and Harvard-owner parcel envelopes near official facilities; Bedford, Concord, Carlisle, and Petersham use Harvard-owned MassGIS parcels consistent with official Concord Field Station and Harvard Forest scope. Foreign campuses and generic surrounding city territory are excluded."
MA0096200,25,250251203011,4.821286995999464e-05,official_harvard_scope_plus_massgis_parcel_hybrid_footprint,HUPD Clery Geography Maps page; Harvard Facilities FeatureServer layer 8; Harvard HUGreenSpace VectorTileServer; MassGIS Level 3 Parcels FeatureServer layer 1,"Massachusetts-only Harvard footprint built as a hybrid of official Harvard/HUPD campus geography and MassGIS parcel envelopes: urban Cambridge/Allston/Longwood/Somerville/Arnold clusters use Harvard facilities, official landscaped-ground polygons, and Harvard-owner parcel envelopes near official facilities; Bedford, Concord, Carlisle, and Petersham use Harvard-owned MassGIS parcels consistent with official Concord Field Station and Harvard Forest scope. Foreign campuses and generic surrounding city territory are excluded."
MA0096200,25,250259810001,0.002440968304318855,official_harvard_scope_plus_massgis_parcel_hybrid_footprint,HUPD Clery Geography Maps page; Harvard Facilities FeatureServer layer 8; Harvard HUGreenSpace VectorTileServer; MassGIS Level 3 Parcels FeatureServer layer 1,"Massachusetts-only Harvard footprint built as a hybrid of official Harvard/HUPD campus geography and MassGIS parcel envelopes: urban Cambridge/Allston/Longwood/Somerville/Arnold clusters use Harvard facilities, official landscaped-ground polygons, and Harvard-owner parcel envelopes near official facilities; Bedford, Concord, Carlisle, and Petersham use Harvard-owned MassGIS parcels consistent with official Concord Field Station and Harvard Forest scope. Foreign campuses and generic surrounding city territory are excluded."
MA0096200,25,250259815011,6.710436809867639e-05,official_harvard_scope_plus_massgis_parcel_hybrid_footprint,HUPD Clery Geography Maps page; Harvard Facilities FeatureServer layer 8; Harvard HUGreenSpace VectorTileServer; MassGIS Level 3 Parcels FeatureServer layer 1,"Massachusetts-only Harvard footprint built as a hybrid of official Harvard/HUPD campus geography and MassGIS parcel envelopes: urban Cambridge/Allston/Longwood/Somerville/Arnold clusters use Harvard facilities, official landscaped-ground polygons, and Harvard-owner parcel envelopes near official facilities; Bedford, Concord, Carlisle, and Petersham use Harvard-owned MassGIS parcels consistent with official Concord Field Station and Harvard Forest scope. Foreign campuses and generic surrounding city territory are excluded."
MA0096200,25,250277033002,8.330882112043041e-06,official_harvard_scope_plus_massgis_parcel_hybrid_footprint,HUPD Clery Geography Maps page; Harvard Facilities FeatureServer layer 8; Harvard HUGreenSpace VectorTileServer; MassGIS Level 3 Parcels FeatureServer layer 1,"Massachusetts-only Harvard footprint built as a hybrid of official Harvard/HUPD campus geography and MassGIS parcel envelopes: urban Cambridge/Allston/Longwood/Somerville/Arnold clusters use Harvard facilities, official landscaped-ground polygons, and Harvard-owner parcel envelopes near official facilities; Bedford, Concord, Carlisle, and Petersham use Harvard-owned MassGIS parcels consistent with official Concord Field Station and Harvard Forest scope. Foreign campuses and generic surrounding city territory are excluded."
MA0096200,25,250277042011,8.158364061351165e-05,official_harvard_scope_plus_massgis_parcel_hybrid_footprint,HUPD Clery Geography Maps page; Harvard Facilities FeatureServer layer 8; Harvard HUGreenSpace VectorTileServer; MassGIS Level 3 Parcels FeatureServer layer 1,"Massachusetts-only Harvard footprint built as a hybrid of official Harvard/HUPD campus geography and MassGIS parcel envelopes: urban Cambridge/Allston/Longwood/Somerville/Arnold clusters use Harvard facilities, official landscaped-ground polygons, and Harvard-owner parcel envelopes near official facilities; Bedford, Concord, Carlisle, and Petersham use Harvard-owned MassGIS parcels consistent with official Concord Field Station and Harvard Forest scope. Foreign campuses and generic surrounding city territory are excluded."
MA0096200,25,250277042021,0.6980822402767574,official_harvard_scope_plus_massgis_parcel_hybrid_footprint,HUPD Clery Geography Maps page; Harvard Facilities FeatureServer layer 8; Harvard HUGreenSpace VectorTileServer; MassGIS Level 3 Parcels FeatureServer layer 1,"Massachusetts-only Harvard footprint built as a hybrid of official Harvard/HUPD campus geography and MassGIS parcel envelopes: urban Cambridge/Allston/Longwood/Somerville/Arnold clusters use Harvard facilities, official landscaped-ground polygons, and Harvard-owner parcel envelopes near official facilities; Bedford, Concord, Carlisle, and Petersham use Harvard-owned MassGIS parcels consistent with official Concord Field Station and Harvard Forest scope. Foreign campuses and generic surrounding city territory are excluded."
